0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.927978
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.926887
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.923613
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.923613
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.921431
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.920885
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.917612
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.917612
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.917612
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.918157
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.915429
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.913519
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.915974
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.914337
0.00, 0.00, 0.00, 0.00, 0.00, 324.92, Cumulated Profit: 324.915429
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.913792
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.910518
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.905062
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.902879
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.903425
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.907245
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.906699
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.906699
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.908063
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.907245
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.906699
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.911609
0.00, 0.00, 0.00, 0.00, 0.00, 324.91, Cumulated Profit: 324.908336
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.901243
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.897969
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.889785
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.888694
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.889785
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.891422
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.893604
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.893058
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.893877
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.892513
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.893058
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.894149
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.894695
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.893877
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.893058
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.896877
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.899606
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.898515
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.897424
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.896605
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.894149
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.893058
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.891967
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.892240
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.892513
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.896877
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.895786
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.894695
0.00, 0.00, 0.00, 0.00, 0.00, 324.90, Cumulated Profit: 324.895786
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.889785
0.00, 0.00, 0.00, 0.00, 0.00, 324.89, Cumulated Profit: 324.888148
0.00, 0.00, 0.00, 0.00, 0.00, 324.88, Cumulated Profit: 324.882146
0.00, 0.00, 0.00, 0.00, 0.00, 324.88, Cumulated Profit: 324.878327
0.00, 0.00, 0.00, 0.00, 0.00, 324.87, Cumulated Profit: 324.873416
0.00, 0.00, 0.00, 0.00, 0.00, 324.87, Cumulated Profit: 324.865232
0.00, 0.00, 0.00, 0.00, 0.00, 324.87, Cumulated Profit: 324.869051
0.00, 0.00, 0.00, 0.00, 0.00, 324.87, Cumulated Profit: 324.869051
0.00, 0.00, 0.00, 0.00, 0.00, 324.86, Cumulated Profit: 324.861958
0.00, 0.00, 0.00, 0.00, 0.00, 324.87, Cumulated Profit: 324.865232
0.00, 0.00, 0.00, 0.00, 0.00, 324.86, Cumulated Profit: 324.860321
0.00, 0.00, 0.00, 0.00, 0.00, 324.86, Cumulated Profit: 324.858139
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.852137
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.837405
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.852682
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.849954
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.843952
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.843407
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.849954
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.840406
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.840679
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.843407
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.842861
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.843952
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.849682
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.851046
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.850500
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.843407
0.00, 0.00, 0.00, 0.00, 0.00, 324.83, Cumulated Profit: 324.832495
0.00, 0.00, 0.00, 0.00, 0.00, 324.83, Cumulated Profit: 324.834131
0.00, 0.00, 0.00, 0.00, 0.00, 324.83, Cumulated Profit: 324.833040
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.843407
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.849954
0.00, 0.00, 0.00, 0.00, 0.00, 324.85, Cumulated Profit: 324.851591
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.842316
0.00, 0.00, 0.00, 0.00, 0.00, 324.83, Cumulated Profit: 324.834677
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.837405
0.00, 0.00, 0.00, 0.00, 0.00, 324.83, Cumulated Profit: 324.831403
0.00, 0.00, 0.00, 0.00, 0.00, 324.83, Cumulated Profit: 324.832495
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.837405
0.00, 0.00, 0.00, 0.00, 0.00, 324.84, Cumulated Profit: 324.837405
0.00, 0.00, 0.00, 0.00, 0.00, 324.83, Cumulated Profit: 324.825947
0.00, 0.00, 0.00, 0.00, 0.00, 324.82, Cumulated Profit: 324.817762
0.00, 0.00, 0.00, 0.00, 0.00, 324.82, Cumulated Profit: 324.818308
0.00, 0.00, 0.00, 0.00, 0.00, 324.82, Cumulated Profit: 324.821582
0.00, 0.00, 0.00, 0.00, 0.00, 324.82, Cumulated Profit: 324.816126
0.00, 0.00, 0.00, 0.00, 0.00, 324.81, Cumulated Profit: 324.813398
0.00, 0.00, 0.00, 0.00, 0.00, 324.81, Cumulated Profit: 324.812579
0.00, 0.00, 0.00, 0.00, 0.00, 324.82, Cumulated Profit: 324.819400
0.00, 0.00, 0.00, 0.00, 0.00, 324.82, Cumulated Profit: 324.820491
0.00, 0.00, 0.00, 0.00, 0.00, 324.81, Cumulated Profit: 324.814489
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.804668
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.800849
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.803031
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.804395
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.803031
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.803849
0.00, 0.00, 0.00, 0.00, 0.00, 324.81, Cumulated Profit: 324.805213
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.799757
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.788844
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.788844
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.801394
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.792664
0.00, 0.00, 0.00, 0.00, 0.00, 324.78, Cumulated Profit: 324.782297
0.00, 0.00, 0.00, 0.00, 0.00, 324.78, Cumulated Profit: 324.783389
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.794847
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.788844
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.792664
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.791300
0.00, 0.00, 0.00, 0.00, 0.00, 324.80, Cumulated Profit: 324.798120
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.794847
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.790482
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.785025
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.791028
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.787753
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.785025
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.785025
0.00, 0.00, 0.00, 0.00, 0.00, 324.78, Cumulated Profit: 324.783934
0.00, 0.00, 0.00, 0.00, 0.00, 324.78, Cumulated Profit: 324.783934
0.00, 0.00, 0.00, 0.00, 0.00, 324.77, Cumulated Profit: 324.768111
0.00, 0.00, 0.00, 0.00, 0.00, 324.77, Cumulated Profit: 324.774659
0.00, 0.00, 0.00, 0.00, 0.00, 324.77, Cumulated Profit: 324.773022
0.00, 0.00, 0.00, 0.00, 0.00, 324.77, Cumulated Profit: 324.770839
0.00, 0.00, 0.00, 0.00, 0.00, 324.77, Cumulated Profit: 324.766474
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.747378
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.753380
0.00, 0.00, 0.00, 0.00, 0.00, 324.74, Cumulated Profit: 324.741922
0.00, 0.00, 0.00, 0.00, 0.00, 324.72, Cumulated Profit: 324.723916
0.00, 0.00, 0.00, 0.00, 0.00, 324.73, Cumulated Profit: 324.731555
0.00, 0.00, 0.00, 0.00, 0.00, 324.74, Cumulated Profit: 324.740831
0.00, 0.00, 0.00, 0.00, 0.00, 324.73, Cumulated Profit: 324.734283
0.00, 0.00, 0.00, 0.00, 0.00, 324.73, Cumulated Profit: 324.732101
0.00, 0.00, 0.00, 0.00, 0.00, 324.74, Cumulated Profit: 324.739739
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.748469
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.757199
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.761018
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.756653
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.763746
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.761018
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.761018
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.746286
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.748469
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.753380
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.754471
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.752834
0.00, 0.00, 0.00, 0.00, 0.00, 324.75, Cumulated Profit: 324.754471
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.761564
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.760473
0.00, 0.00, 0.00, 0.00, 0.00, 324.76, Cumulated Profit: 324.762110
0.00, 0.00, 0.00, 0.00, 0.00, 324.77, Cumulated Profit: 324.774113
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.787208
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.785571
0.00, 0.00, 0.00, 0.00, 0.00, 324.79, Cumulated Profit: 324.785571
